ds,yhat,risk_score
2024-01-11 02:00:00,34.71220006584722,0.0
2024-01-11 03:00:00,35.56008748956064,0.0
2024-01-11 04:00:00,36.50893032107178,0.0
2024-01-11 05:00:00,36.892510880337966,0.0
2024-01-11 06:00:00,36.681919517220514,0.0
2024-01-11 07:00:00,36.384128072981184,0.0
2024-01-11 08:00:00,36.48251574623913,0.0
2024-01-11 09:00:00,36.97608833802228,0.0
2024-01-11 10:00:00,37.43685321650554,0.0
2024-01-11 11:00:00,37.47914580005218,0.0
2024-01-11 12:00:00,37.146914951504364,0.0
2024-01-11 13:00:00,36.84415474333972,0.0
2024-01-11 14:00:00,36.91484279126333,0.0
2024-01-11 15:00:00,37.324059953092004,0.0
2024-01-11 16:00:00,37.758982218334054,0.0
2024-01-11 17:00:00,38.01092580381553,0.0
2024-01-11 18:00:00,38.201040911043734,0.0
2024-01-11 19:00:00,38.586010828312865,0.0
2024-01-11 20:00:00,39.14625383413977,0.0
2024-01-11 21:00:00,39.42678999218036,0.0
2024-01-11 22:00:00,38.87305574208581,0.0
2024-01-11 23:00:00,37.39150401077171,0.0
2024-01-12 00:00:00,35.58636299404076,0.0
2024-01-12 01:00:00,34.38451421821158,0.0
2024-01-12 02:00:00,34.33229570842809,0.0
2024-01-12 03:00:00,35.18018313208466,0.0
2024-01-12 04:00:00,36.12902596360806,0.0
2024-01-12 05:00:00,36.51260652290351,0.0
2024-01-12 06:00:00,36.3020151597737,0.0
2024-01-12 07:00:00,36.00422371555193,0.0
2024-01-12 08:00:00,36.10727580275582,0.0
2024-01-12 09:00:00,36.60551280845502,0.0
2024-01-12 10:00:00,37.070942100841066,0.0
2024-01-12 11:00:00,37.11789909833725,0.0
2024-01-12 12:00:00,36.7903326637114,0.0
2024-01-12 13:00:00,36.492236869472855,0.0
2024-01-12 14:00:00,36.56758933132595,0.0
2024-01-12 15:00:00,36.98147090711927,0.0
2024-01-12 16:00:00,37.42105758625583,0.0
2024-01-12 17:00:00,37.67766558566927,0.0
2024-01-12 18:00:00,37.87244510683312,0.0
2024-01-12 19:00:00,38.26207943803693,0.0
2024-01-12 20:00:00,38.82698685776684,0.0
2024-01-12 21:00:00,39.11218742974217,0.0
2024-01-12 22:00:00,38.56311759358075,0.0
2024-01-12 23:00:00,37.08623027615409,0.0
2024-01-13 00:00:00,35.28575367335704,0.0
2024-01-13 01:00:00,34.08856931147903,0.0
2024-01-13 02:00:00,34.04101521561326,0.0
2024-01-13 03:00:00,34.893567053209836,0.0
2024-01-13 04:00:00,35.84707429868833,0.0
2024-01-13 05:00:00,36.23531927189243,0.0
2024-01-13 06:00:00,36.029392322706336,0.0
2024-01-13 07:00:00,35.73626529238867,0.0
2024-01-13 08:00:00,35.8393173795894,0.0
2024-01-13 09:00:00,36.33755438527998,0.0
2024-01-13 10:00:00,36.80298367767688,0.0
2024-01-13 11:00:00,36.84994067515578,0.0
2024-01-13 12:00:00,36.522374240573924,0.0
2024-01-13 13:00:00,36.22427844632561,0.0
2024-01-13 14:00:00,36.299630908171686,0.0
2024-01-13 15:00:00,36.713512483966305,0.0
2024-01-13 16:00:00,37.15309916308909,0.0
2024-01-13 17:00:00,37.40970716252088,0.0
2024-01-13 18:00:00,37.60448668366495,0.0
